id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49344838,Modern Home Close to Airport,27674073,Robert,,78725,30.21884,-97.63311,Entire home/apt,165,2,11,2021-08-23,2.52,1,0,11,
49344973,Mint Austin condo near Domain,34363945,Meg,,78759,30.37845,-97.73959,Entire home/apt,196,3,5,2021-07-19,5,1,45,5,
49345786,♥Standing Desks and Monitors♥ Perfect WFH Austin!,218507164,Ray,,78702,30.2519,-97.69394,Entire home/apt,153,3,3,2021-08-22,0.83,12,66,3,
49346269,★RARE★2 Standing Desks/Monitors Perfect WFH Setup!,218507164,Ray,,78702,30.25225,-97.69445,Entire home/apt,168,3,7,2021-09-08,7,12,56,7,
49348732,"Luxury King Bed Stay, 6 Min to Downtown | Studio",35817561,Steven & Jennifer,,78702,30.25289,-97.69667,Entire home/apt,145,1,4,2021-07-31,0.91,24,278,4,
49352082,Serengeti,107412207,Pwl,,78741,30.22537,-97.7049,Entire home/apt,97,1,20,2021-09-06,5.04,7,322,20,
49359891,Central Austin Family Friendly Fun House,83051,Manuela,,78731,30.332045,-97.756592,Entire home/apt,150,7,2,2021-08-13,0.91,1,18,2,
49361867,"Entire Condo in Austin, TX!",54155683,Jillian,,78753,30.389,-97.65884,Entire home/apt,125,2,5,2021-06-01,1.09,1,70,5,
49363854,F08 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.32966,-97.70459,Entire home/apt,69,1,5,2021-07-24,1.15,37,117,5,
49364264,F06 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.32833,-97.70376,Entire home/apt,69,1,0,,,37,160,0,
49364466,F04 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.32864,-97.70416,Entire home/apt,69,1,3,2021-05-31,0.69,37,145,3,
49364718,F02 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.32947,-97.70453,Entire home/apt,69,1,8,2021-08-29,1.85,37,173,8,
49364768,Iridescence,107412207,Pwl,,78741,30.22978,-97.70148,Entire home/apt,89,1,14,2021-09-12,2.92,7,292,14,
49366354,WanderJaunt | Healy | 1BR | North Austin,104309976,WanderJaunt,,78759,30.41039,-97.71588,Entire home/apt,92,1,10,2021-09-10,2.21,133,214,10,
49366423,WanderJaunt | Giles | 1BR | North Austin,104309976,WanderJaunt,,78759,30.41067,-97.71583,Entire home/apt,115,1,14,2021-08-29,4.94,133,205,14,
49366882,Modern 2BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.30281,-97.73383,Entire home/apt,110,1,20,2021-09-11,11.32,31,347,20,
49367684,Boho RV Retreat by the Lake,398200960,Nicodemus,,78734,30.39031,-97.92524,Entire home/apt,92,3,9,2021-08-14,5.40,1,115,9,
49370648,Spacious & Cozy Austin Home w/ Game Room & Patio,71185709,Casey,,78748,30.18076,-97.82423,Entire home/apt,186,1,10,2021-09-06,3.41,1,103,10,
49371927,★ The Flamingo l Poolside l Pull Out Sofa,417642965,Lauren,,78731,30.3172,-97.75494,Entire home/apt,152,1,13,2021-08-06,2.85,5,173,13,
49378388,All-inclusive apartment home | 1BR in Austin,368944610,Carolyn,,78758,30.40121,-97.72428,Entire home/apt,212,31,0,,,42,365,0,
49380463,The Fahrenheit Suite,386874262,Creative,,78741,30.22137,-97.70801,Entire home/apt,143,1,32,2021-09-05,9.90,7,59,32,
49384908,Little White House,159236670,Lydia,,78752,30.33458,-97.69555,Entire home/apt,116,1,28,2021-08-31,8.84,1,77,28,
49385930,Modern 3BD Condo off South Congress - Walking dist,1648227,Christian,,78704,30.25119,-97.7478,Entire home/apt,231,1,21,2021-08-23,4.77,3,211,21,
49386273,The Flamingo l Poolside l Sleeps 5 l 65” TV,417642965,Lauren,,78731,30.31946,-97.75566,Entire home/apt,130,1,18,2021-09-01,9.82,5,171,18,
49386540,Modern Studio at Hyde Park,417642965,Lauren,,78751,30.30354,-97.7315,Entire home/apt,132,1,17,2021-08-01,4.64,5,162,17,
49389917,"Cozy, Elegant & Authentic Apt 7 min DTATX",258262799,Roots,,78741,30.23765,-97.72374,Entire home/apt,104,2,19,2021-08-31,9.34,3,37,19,
49395643,Sunny Treehouse Primary room,21408258,Adam,,78745,30.20321,-97.77989,Private room,72,2,2,2021-09-05,0.80,4,90,2,
49403411,The Nest with a View of South Congress Avenue,7797579,Richard,,78704,30.24837,-97.7514,Entire home/apt,165,3,7,2021-08-31,1.59,2,40,7,
49417902,Boozy Road Bunker l Pool l Billiards,169758891,Valerie,,78737,30.22389,-98.0087,Entire home/apt,438,1,13,2021-08-08,13,13,349,13,
49422111,South Congress Modern Oasis Getaway - ACL/F1/SXSW,3272063,Shauna,,78704,30.23448,-97.74854,Entire home/apt,650,3,1,2021-07-05,0.41,1,43,1,
49423420,Beautiful North Austin Home with access to pool.,103847486,Enzo,,78727,30.41427,-97.68587,Entire home/apt,156,20,1,2021-06-19,0.34,1,316,1,
49423858,White Buffalo East Side Hideaway,4960883,Kristin,,78702,30.25529,-97.71512,Entire home/apt,157,3,4,2021-06-20,0.98,1,168,4,
49425759,The ‘Room’ at Solano Manor,133855138,Matthew,,78744,30.15964,-97.78199,Private room,155,1,2,2021-07-25,0.52,1,343,2,
49436431,Expansive Luxury Retreat with Lagoon-Like Pool - 2 Min to Lake Travis | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78734,30.42534,-97.93592,Entire home/apt,1633,3,4,2021-09-01,0.92,31,344,4,
49441315,"The Retro - 2/1 in Zilker w king bed, twin+office",15219795,Cynthia,,78704,30.25864,-97.77347,Entire home/apt,100,28,3,2021-07-04,0.70,9,249,3,
49441457,Cherrywood Pool Casita,98971263,Jane,,78722,30.28466,-97.71951,Entire home/apt,220,2,10,2021-09-06,3.19,1,59,10,
49441709,4 Bedroom Hill Country Escape with Pool,144205022,Bruce,,78737,30.17885,-97.95222,Entire home/apt,650,3,16,2021-09-05,4.44,1,35,16,
49444153,Zilker Getaway Downtown *personal garage*,392704843,Sophie,,78704,30.25212,-97.77257,Entire home/apt,140,1,10,2021-09-12,2.19,3,93,10,
49448434,"Natural beauty on Barton Cr., 20 min. to DT Austin",11586891,Gena,,78733,30.30013,-97.86356,Entire home/apt,143,2,23,2021-09-13,6.27,1,128,23,
49449203,Comfy & clean private suite,21327507,Naz,,78724,30.28292,-97.62808,Private room,55,1,38,2021-08-08,8.26,1,0,38,
49449703,"Casa Azul 1 Q-Bed private room, cozy & quiet place",15560534,Rocio,,78753,30.38104,-97.65979,Private room,65,3,4,2021-09-07,1.05,2,85,4,
49449717,Modern Boho Home near Apple - 30 day stay,29811,Vivian,,78759,30.43297,-97.76714,Entire home/apt,122,30,2,2021-07-31,0.76,3,112,2,
49460317,Entire apartment - 2 bedrooms,398895707,Andrew,,78741,30.21902,-97.7074,Entire home/apt,108,1,10,2021-08-15,2.63,1,154,10,
49460588,ACL FESTIVAL/F1 RACE!  OCTOBER! Central! Awesome!,5458902,Paul,,78704,30.25982,-97.76974,Entire home/apt,700,30,1,2021-09-01,1,1,103,1,
49465465,WanderJaunt | Fletcher | 2BR | Barton Hills,104309976,WanderJaunt,,78746,30.26045,-97.78766,Entire home/apt,194,1,3,2021-07-26,0.69,133,179,3,
49467931,DT Studio w/ free parking & pool/gym 87 Walk Score,380320577,Ana,,78702,30.27024,-97.73244,Entire home/apt,113,7,17,2021-08-30,3.72,6,41,17,
49468141,!!!3bed 2bath house Central Austin - sleeps 6+,7567467,Chalu,,78752,30.3269,-97.68263,Entire home/apt,299,1,11,2021-08-22,11,10,30,11,
49468178,Zen Retreat for Mindful Wanderers ॐ✨ Unique Find 💎,24892400,Christina,,78741,30.22084,-97.70421,Entire home/apt,159,2,12,2021-08-15,3.53,2,71,12,
49478096,Continental breakfast condo w/option of car rental,364493660,Billionaire Jones Estate,,78702,30.25221,-97.69431,Entire home/apt,96,3,11,2021-08-28,5.08,1,36,11,
49481376,Northern Serenity Combo,118565935,Renters Club,,78751,30.32161,-97.72532,Entire home/apt,1276,1,0,,,84,320,0,
49481469,Cozy apartment near downtown Austin,35343544,Vivian,,78703,30.27414,-97.75625,Entire home/apt,200,2,5,2021-09-06,1.15,1,2,5,
49483053,Cozy little gem in the heart of Austin,49493254,Kelsey,,78704,30.24758,-97.7786,Entire home/apt,95,1,15,2021-07-18,3.91,1,0,15,
49483723,The Pearl Suite,386874262,Creative,,78741,30.22074,-97.70778,Entire home/apt,118,1,31,2021-09-10,6.99,7,314,31,
49489240,Luxury Apartment ★ Perfect for Couples ★ Free Wine,371191198,Lewis Capital,,78702,30.253345,-97.693451,Entire home/apt,104,1,19,2021-09-12,19,1,281,19,
49504753,Modern Bohemian East Side Sanctuary,2812872,Sara,,78723,30.30985,-97.67785,Entire home/apt,210,2,10,2021-06-19,2.97,1,295,10,
49504757,Kimono House: Modern Oasis Perfect for Remote Work,5475499,Rachel,,78748,30.18348,-97.81497,Entire home/apt,212,3,11,2021-08-22,2.80,3,2,11,
49505837,Lush Guest House | Centrally Located | Snacks,343836805,Sessil,,78751,30.30109,-97.71955,Entire home/apt,143,2,20,2021-09-07,4.96,22,50,20,
49506127,"Modern Living, King Beds, 6 Min to Downtown | 2BR",35817561,Steven & Jennifer,,78702,30.25434,-97.69514,Entire home/apt,166,1,12,2021-09-06,3.46,24,279,12,
49506606,The Heart of Domain Wonderful PLC & Gr8 location,40140851,Comfort,,78758,30.403,-97.72154,Entire home/apt,199,2,16,2021-08-22,3.87,6,86,16,
49514611,Charming Downtown Austin one bedroom.,95139463,Felicity,,78705,30.28483,-97.74935,Entire home/apt,125,30,0,,,11,88,0,
49519477,Flirty Flamingos l Poolside l Sleep 10,417642965,Lauren,,78731,30.31918,-97.75565,Entire home/apt,339,1,12,2021-08-29,3.71,5,355,12,
49520999,3900sqft House on the greenbelt in South Austin!!,11945515,Carrie,,78739,30.18651,-97.90868,Entire home/apt,190,6,0,,,2,0,0,
49530866,Club Wyndham @ Austin - 1BR SUITE (sleeps 4),73406332,Michael,,78701,30.2724,-97.74824,Entire home/apt,449,3,0,,,2,3,0,
49532236,My East Austin 2nd Street Suite,290126778,Emily,,78702,30.25572,-97.718269,Entire home/apt,96,1,17,2021-09-12,6.89,1,118,17,
49533399,The Retreat at Crystal Creek,144601388,Laura,,78733,30.31377,-97.86513,Entire home/apt,3570,2,0,,,4,136,0,
49543281,"Hip East Austin 2/2 House walk Rainey, 6th, Downtn",11773168,Tina,,78702,30.2596,-97.73238,Entire home/apt,275,3,6,2021-09-06,2.47,2,106,6,
49545177,Cozy Tech House! Central location just off Burnet,2606718,Bryan,,78757,30.3592,-97.72741,Entire home/apt,190,28,1,2021-06-05,0.29,1,161,1,
49547932,"Modern House by ABIA, Gigafactory, COTA, DT Austin",291079221,Marcelino,,78725,30.2153,-97.63072,Entire home/apt,279,2,5,2021-09-06,1.39,2,9,5,
49548522,Serene Hill Country Cottage,225772172,Larrisa,,78734,30.39517,-97.92511,Entire home/apt,395,3,6,2021-07-11,2.22,1,0,6,
49562245,"3 BD & 2 BATH Apartment in Austin, TX",276920863,Susana,,78705,30.28413,-97.74737,Entire home/apt,246,2,9,2021-08-01,2.62,27,0,9,
49564280,Brilliance in Hill Country 25 min - Airpt,5341252,Peter,,78737,30.19428,-97.99747,Private room,115,2,7,2021-09-06,3.96,3,305,7,
49564369,Private room,240001333,Destiny,,78741,30.23307,-97.71511,Private room,150,1,3,2021-07-18,0.77,1,361,3,
49574869,Hidden Gem 💎 tucked away 5 mins from Airport,44329776,Ciara,,78702,30.25406,-97.69427,Entire home/apt,131,3,4,2021-07-31,0.93,2,146,4,
49586285,Cowboys And Cowgals retreat 5 mins from Airport 🤠,44329776,Ciara,,78702,30.25359,-97.69467,Entire home/apt,127,2,3,2021-07-05,0.78,2,73,3,
49586870,Professionally maintained apt | Studio in Austin,359036978,Casey,,78702,30.26026,-97.71695,Entire home/apt,139,30,0,,,289,365,0,
49587828,The Austin Suite - Enjoy Luxury and Convenience,42244721,Marc,,78753,30.34645,-97.68961,Entire home/apt,68,1,38,2021-09-12,17.27,1,18,38,
49589381,The House that Jack Built,212459759,Leslie,,78744,30.15781,-97.72343,Entire home/apt,172,3,15,2021-07-23,3.81,1,82,15,
49590276,Heart of South Central Austin,5101748,Mitchell,,78745,30.22505,-97.77951,Entire home/apt,375,2,3,2021-07-25,0.95,1,365,3,
49593840,F14 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.33025,-97.70309,Entire home/apt,69,1,1,2021-07-10,0.44,37,111,1,
49594092,F16 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.33044,-97.70396,Entire home/apt,69,1,9,2021-09-03,2.08,37,142,9,
49594243,F18 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.33005,-97.70276,Entire home/apt,69,1,3,2021-06-28,0.89,37,140,3,
49595512,Live + Work + Stay + Easy | 1BR in Austin,359036978,Casey,,78704,30.23883,-97.7861,Entire home/apt,153,30,0,,,289,365,0,
49597530,Spacious Nature Home | Contemporary | Prime Area,24907682,Jacoby,,78741,30.22152,-97.6959,Entire home/apt,430,1,5,2021-07-18,1.17,4,337,5,
49604839,"Upstairs 2BR,2BA, in Shared Hm w/Lots of Amenities",243962521,Terry & Jody,,78729,30.448469,-97.749756,Private room,77,1,4,2021-09-04,1.90,1,182,4,
49606753,Entire house - Just 10 minutes from downtown,400138306,Nick,,78752,30.32512,-97.68193,Entire home/apt,170,2,4,2021-08-08,1.26,1,20,4,
49609274,The Palisander House in East Austin,18253226,Stay Local Austin,,78702,30.257,-97.72005,Entire home/apt,650,2,14,2021-09-06,3.44,26,149,14,
49610502,Rosewood Retreat - 3BR Designer Home with Hot Tub | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78702,30.26737,-97.71397,Entire home/apt,618,2,5,2021-08-15,1.85,31,323,5,
49611080,The Little House ATX,10237475,Ashley,,78731,30.35765,-97.75036,Entire home/apt,175,2,4,2021-06-20,1.03,1,15,4,
49611906,"Luxury Condo w/ Balcony, Walk to Shops, Downtown, and Food",94705836,Austin,,78702,30.2796,-97.72194,Entire home/apt,170,3,8,2021-09-06,2.35,3,94,8,
49613414,F24 PET FRIENDLY Dbl Twin Bed Studio Suite,20851570,Lindsey,,78752,30.32808,-97.70316,Entire home/apt,74,1,3,2021-05-30,0.73,37,160,3,
49614477,"NEW ""Water Well Wonder"" Remodeled 3 BR House! NICE Kitchen, Walk-In Shower, Smart TVs + Pet Friendly- A Stay Above The Rest!",56373541,A Stay Above The Rest,,78728,30.44475,-97.68322,Entire home/apt,310,1,11,2021-09-08,2.54,7,122,11,
49616280,Pinterest Worthy Home in the Middle of it All!,4349313,Stephanie,,78741,30.22788,-97.69743,Entire home/apt,211,1,10,2021-09-06,10,1,39,10,
49616974,Greenbelt Getaway. Work amongst the tree-tops!,69131939,Olivia,,78735,30.24265,-97.81739,Entire home/apt,200,3,2,2021-07-03,0.52,1,5,2,
49618101,CITY VIEW UNIT NEAR DOWNTOWN AUSTIN ATTRACTIONS,397917634,Higher Living,,78741,30.23168,-97.71919,Entire home/apt,139,3,0,,,1,36,0,
49626254,Mediterranean Masterpiece in the Hills,683230,Thomas,,78735,30.28633,-97.85713,Entire home/apt,5000,14,0,,,1,363,0,
49632493,F22 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.33017,-97.7027,Entire home/apt,69,1,6,2021-06-27,1.46,37,154,6,
49634875,Chicon House | All The Comforts | Cool East Side,5565446,Cristina,,78722,30.28168,-97.72053,Entire home/apt,218,30,8,2021-07-30,3.16,4,145,8,
49635025,Deep Eddy Cottage,118565935,Renters Club,,78703,30.28401,-97.77413,Entire home/apt,259,1,2,2021-05-30,0.52,84,144,2,
49635026,Carlisle - Westlake with Pool!,118565935,Renters Club,,78746,30.31047,-97.80294,Entire home/apt,996,1,7,2021-08-29,2.39,84,355,7,
49637831,Modern 2BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.30249,-97.73388,Entire home/apt,118,1,13,2021-09-12,7.80,31,340,13,
49637832,Stylish 2BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.30073,-97.73383,Entire home/apt,92,1,7,2021-08-15,2.08,31,342,7,
49637834,Modern 2BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.30248,-97.73558,Entire home/apt,109,1,6,2021-08-07,1.48,31,347,6,
49638950,"Casa Azul 2T Bed private room, cozy & quiet placet",15560534,Rocio,,78753,30.38182,-97.65906,Private room,65,3,4,2021-09-05,4,2,77,4,
49649250,SoCo Studio minutes to Downtown w/ Pool and Lounge,367670680,Martin,,78704,30.237497,-97.755234,Entire home/apt,228,3,6,2021-08-04,1.46,28,14,6,
49649283,Artist studio in the middle of Downtown Austin,44081985,Lissette,,78701,30.26126,-97.73913,Entire home/apt,189,3,0,,,2,334,0,
49653577,DomainAPT @RockRose Ave 2Bedrooms,40140851,Comfort,,78758,30.4006,-97.72155,Entire home/apt,199,2,6,2021-08-27,1.46,6,74,6,
49653998,Mediterranean Style Home in Travis Heights,26766441,Luke,,78704,30.24159,-97.74217,Entire home/apt,375,30,0,,,1,136,0,
49655884,NE Luxury Apartment STR Minutes From DT ATX,148525938,UnContain’d,,78702,30.25233,-97.69451,Entire home/apt,98,30,1,2021-06-21,0.34,6,309,1,
49659511,East Austin modern retreat in  excellent location,187750193,Tomas,,78721,30.25659,-97.68553,Entire home/apt,206,6,1,2021-08-01,0.65,1,320,1,
49667304,The Fresh Place On Bellaire,240900359,Kim,,78741,30.2407,-97.7346,Entire home/apt,257,2,0,,,1,63,0,
49670965,"Walk to Zilker!! Great location, beautiful space!",221884145,Charlie,,78746,30.266298951675616,-97.78443419005286,Entire home/apt,146,1,10,2021-09-03,2.73,3,357,10,
49674047,Modern Austin Studio Apartment,95426641,Tim,,78704,30.25401,-97.76539,Entire home/apt,160,5,3,2021-07-05,0.74,1,15,3,
49674108,The Perfect Temp Home - $3200/mth (3 mth Min),44859793,Brian,,78704,30.24688,-97.77968,Entire home/apt,107,90,0,,,1,350,0,
49674600,La Casita Azul: a 350 sq ft colorful tiny house🌈,37284420,Ivanna,,78753,30.37522,-97.688,Entire home/apt,77,2,21,2021-09-14,5.29,1,44,21,
49684394,Hill Country Casita Escape w/ massage chair!,425516,Keturah,,78737,30.21509,-97.90114,Entire home/apt,100,1,13,2021-08-28,10.00,2,1,13,
49686127,South Austin Comfortable Getaway,39078852,Joe,,78745,30.20222717127829,-97.81751554123437,Entire home/apt,89,2,0,,,1,43,0,
49688655,Visit Sunny Austin!,10908556,Susie,,78722,30.28458,-97.72016,Entire home/apt,210,28,2,2021-08-15,0.73,1,246,2,
49688754,Spacious Home in the Heart of Central Austin!,34378345,Mike,,78704,30.23513,-97.74097,Entire home/apt,2000,3,11,2021-08-02,2.60,1,87,11,
49689024,Modern 1BR Near UT | Hyde Park | Evonify,274552333,Evonify,,78751,30.30251,-97.73358,Entire home/apt,92,1,12,2021-08-22,11.25,31,345,12,
49690211,North Campus Bungalow,2141281,Melanie,,78705,30.29611,-97.72843,Entire home/apt,295,31,1,2021-07-17,0.50,3,7,1,
49690755,Soak in ATX | Spacious 🏡 Perfect for Families,192792688,Alison,,78749,30.20732,-97.85126,Entire home/apt,187,2,24,2021-09-06,8.67,3,54,24,
49694388,Austin Texan Perfection- 90Sec walk to S. Congress,17364493,S Thomas,,78704,30.25178,-97.74484,Entire home/apt,89,28,8,2021-08-29,2.73,2,67,8,
49694640,Comfy Eclectic Home- Pool & Hot Tub Central Austin,1809696,Kent,,78757,30.33998,-97.72677,Entire home/apt,295,2,6,2021-09-06,2.05,1,157,6,
49706042,Sunny Spacious Austin Oasis ✦3200 sqft✦Pool Table,400888114,Ronda Jones,,78748,30.15316,-97.80451,Entire home/apt,460,3,14,2021-09-07,3.41,1,18,14,
49707418,Classic Austin Charm | Cozy Guest Apartment | SOCO,52421414,Rodney,,78704,30.24478,-97.74997,Entire home/apt,80,30,0,,,2,10,0,
49708064,Quaint downtown Austin studio,95139463,Felicity,,78705,30.28526,-97.74766,Entire home/apt,100,30,0,,,11,129,0,
49708075,"Oasis for music-lovers, artists, and musicians...",897197,Meena,,78745,30.21765,-97.77833,Private room,57,1,15,2021-09-11,15,3,70,15,
49708419,F20 PET FRIENDLY Queen Bed Studio Suite,20851570,Lindsey,,78752,30.33005,-97.70306,Entire home/apt,69,1,5,2021-08-31,1.61,37,135,5,
49710350,Live + Work + Stay + Easy | 1BR in Austin,343006378,Kia,,78701,30.27018,-97.74792,Entire home/apt,152,30,0,,,12,365,0,
49711916,Funky 2 Bed 2 Bath Condo in South Austin,19070121,Davey,,78704,30.23805,-97.74705,Entire home/apt,164,2,2,2021-08-29,0.81,1,107,2,
49713102,Bindel |  South Congress |  1-Bedroom Suite,106649223,The Bindel,,78704,30.25453,-97.74612,Entire home/apt,114,30,1,2021-07-28,0.60,31,288,1,
49713592,Live + Work + Stay + Easy | 1BR in Austin,343006378,Kia,,78701,30.2711,-97.74981,Entire home/apt,187,30,0,,,12,365,0,
49714998,"Sanctuary for music-lovers, artists and musicians",897197,Meena,,78745,30.21767,-97.77982,Private room,62,1,13,2021-09-05,3.45,3,63,13,
49715327,"Southeast Austin, close to Tesla Plant. Comfy Home",400963006,Andre,,78724,30.25698,-97.57922,Entire home/apt,225,2,3,2021-08-01,0.88,1,168,3,
49715356,"Modern, Chic Gem in Hip East Austin",62983112,Chris,,78702,30.27818,-97.7161,Entire home/apt,250,3,4,2021-07-03,1.11,1,0,4,
49716475,Beautiful New Austin 2BD Home with Private Parking,160244199,Kelly,,78702,30.25637,-97.72794,Entire home/apt,199,3,3,2021-08-29,2.31,1,328,3,
49717041,2 bed 2 bath apt with balcony,398918753,Trenton,,78744,30.16228,-97.6938,Entire home/apt,150,5,1,2021-06-04,0.29,1,174,1,
49727619,Iconic Eastside Downtown Retreat,10761680,Stephanie,,78702,30.25927,-97.71988,Entire home/apt,450,2,8,2021-08-19,8,2,70,8,
49729446,Beautiful modern stay 7 mins from dtn ATX  w/wifi,401070193,Marie,,78704,30.25288,-97.76735,Entire home/apt,126,3,4,2021-07-04,1.06,1,67,4,
49734790,Cozy Condo!!,276920863,Susana,,78705,30.29213,-97.74219,Entire home/apt,228,2,8,2021-08-20,2.02,27,0,8,
49735188,"Modern Treehouse, Backyard Oasis, 2 mi to Downtown",14327814,Susan,,78722,30.28826,-97.71987,Entire home/apt,134,2,4,2021-08-26,1.29,2,10,4,
49735845,Reames Dream BnB,359502565,Jacob,,78734,30.42845,-97.94625,Entire home/apt,914,2,12,2021-08-29,3.30,1,328,12,
49737284,Modern/comfortable 3/3. Walkable to all.,396694968,Jennifer,,78702,30.2524,-97.72474,Entire home/apt,525,2,3,2021-09-07,1.11,1,56,3,
